id,plot,block,plotSize,exposition,side,substrateType,sandRatio,substrateDepth,seedmixType,targetType,seedDensity,surveyYear,vegetationCov,botanist,accumulatedCov,speciesRichness,shannon
W4_06_2020,W4_06,4,4,north,water,2,25,15,2,hay_meadow,8,2020,90,Jakob Huber,102.5,32,2.486569972
W4_06_2021,W4_06,4,4,north,water,2,25,15,2,hay_meadow,8,2021,90,Markus Bauer,94,29,2.592638758
W4_07_2018,W4_07,4,4,north,water,2,25,15,3,dry_grassland,4,2018,25,Simon Reith,40,16,2.104817546
W4_07_2019,W4_07,4,4,north,water,2,25,15,3,dry_grassland,4,2019,95,Jakob Huber,105.5,23,1.033268654
W4_07_2020,W4_07,4,4,north,water,2,25,15,3,dry_grassland,4,2020,80,Jakob Huber,101,33,2.326122282
W4_07_2021,W4_07,4,4,north,water,2,25,15,3,dry_grassland,4,2021,90,Markus Bauer,92.5,28,2.647725559
W4_08_2018,W4_08,4,4,north,water,2,25,15,4,dry_grassland,8,2018,70,Simon Reith,71,15,1.708584343
W4_08_2019,W4_08,4,4,north,water,2,25,15,4,dry_grassland,8,2019,95,Jakob Huber,115,28,1.405930481
W4_08_2020,W4_08,4,4,north,water,2,25,15,4,dry_grassland,8,2020,85,Jakob Huber,103.5,34,2.029134801
W4_08_2021,W4_08,4,4,north,water,2,25,15,4,dry_grassland,8,2021,90,Markus Bauer,92,24,2.604069072
W4_09_2018,W4_09,4,4,north,water,3,50,15,1,hay_meadow,4,2018,30,Simon Reith,31.5,15,1.81673971
W4_09_2019,W4_09,4,4,north,water,3,50,15,1,hay_meadow,4,2019,75,Jakob Huber,88.5,29,2.455913707
W4_09_2020,W4_09,4,4,north,water,3,50,15,1,hay_meadow,4,2020,75,Jakob Huber,73.5,39,2.669602259
W4_09_2021,W4_09,4,4,north,water,3,50,15,1,hay_meadow,4,2021,80,Markus Bauer,88.5,24,2.42458502
W4_10_2018,W4_10,4,4,north,water,3,50,15,2,hay_meadow,8,2018,30,Simon Reith,35,18,1.374976275
W4_10_2019,W4_10,4,4,north,water,3,50,15,2,hay_meadow,8,2019,70,Jakob Huber,82,27,2.239724709
W4_10_2020,W4_10,4,4,north,water,3,50,15,2,hay_meadow,8,2020,80,Jakob Huber,78.5,37,2.608538099
W4_10_2021,W4_10,4,4,north,water,3,50,15,2,hay_meadow,8,2021,80,Markus Bauer,84.5,29,2.471360145
W4_11_2018,W4_11,4,4,north,water,3,50,15,3,dry_grassland,4,2018,30,Simon Reith,30,17,1.830805742
W4_11_2019,W4_11,4,4,north,water,3,50,15,3,dry_grassland,4,2019,90,Jakob Huber,102,30,1.470004066
W4_11_2020,W4_11,4,4,north,water,3,50,15,3,dry_grassland,4,2020,85,Jakob Huber,91,29,2.705140327
W4_11_2021,W4_11,4,4,north,water,3,50,15,3,dry_grassland,4,2021,80,Markus Bauer,80.5,32,2.86955773
W4_12_2018,W4_12,4,4,north,water,3,50,15,4,dry_grassland,8,2018,25,Simon Reith,25,18,1.760401028
W4_12_2019,W4_12,4,4,north,water,3,50,15,4,dry_grassland,8,2019,80,Jakob Huber,82.5,36,2.550993164
W4_12_2020,W4_12,4,4,north,water,3,50,15,4,dry_grassland,8,2020,80,Jakob Huber,87,29,2.673519478
W4_12_2021,W4_12,4,4,north,water,3,50,15,4,dry_grassland,8,2021,80,Markus Bauer,82,32,2.759420114
W4_13_2018,W4_13,4,4,north,water,4,0,30,4,dry_grassland,8,2018,70,Simon Reith,69.5,7,0.342210221
W4_13_2019,W4_13,4,4,north,water,4,0,30,4,dry_grassland,8,2019,70,Jakob Huber,81.5,26,2.050905362
W4_13_2020,W4_13,4,4,north,water,4,0,30,4,dry_grassland,8,2020,90,Jakob Huber,105.5,30,2.048131094
W4_13_2021,W4_13,4,4,north,water,4,0,30,4,dry_grassland,8,2021,80,Markus Bauer,81,20,1.982429086
W4_14_2018,W4_14,4,4,north,water,4,0,30,2,hay_meadow,8,2018,70,Simon Reith,71,8,0.4239254
W4_14_2019,W4_14,4,4,north,water,4,0,30,2,hay_meadow,8,2019,70,Jakob Huber,84.5,29,2.722872525
W4_14_2020,W4_14,4,4,north,water,4,0,30,2,hay_meadow,8,2020,85,Jakob Huber,101.5,30,2.043799495
W4_14_2021,W4_14,4,4,north,water,4,0,30,2,hay_meadow,8,2021,80,Markus Bauer,77,18,1.91044756
W4_15_2018,W4_15,4,4,north,water,4,0,30,1,hay_meadow,4,2018,60,Simon Reith,60,9,0.711758018
W4_15_2019,W4_15,4,4,north,water,4,0,30,1,hay_meadow,4,2019,75,Jakob Huber,88,28,2.483042192
W4_15_2020,W4_15,4,4,north,water,4,0,30,1,hay_meadow,4,2020,80,Jakob Huber,95.5,32,2.092015178
W4_15_2021,W4_15,4,4,north,water,4,0,30,1,hay_meadow,4,2021,80,Markus Bauer,82,25,1.961129591
W4_16_2018,W4_16,4,4,north,water,4,0,30,3,dry_grassland,4,2018,60,Simon Reith,59.5,12,0.772293637
W4_16_2019,W4_16,4,4,north,water,4,0,30,3,dry_grassland,4,2019,85,Jakob Huber,95.5,31,2.21478946
W4_16_2020,W4_16,4,4,north,water,4,0,30,3,dry_grassland,4,2020,85,Jakob Huber,88,33,2.362661007
W4_16_2021,W4_16,4,4,north,water,4,0,30,3,dry_grassland,4,2021,90,Markus Bauer,95,26,2.829650036
W4_17_2018,W4_17,4,4,north,water,5,25,30,4,dry_grassland,8,2018,50,Simon Reith,53,13,1.281862188
W4_17_2019,W4_17,4,4,north,water,5,25,30,4,dry_grassland,8,2019,90,Jakob Huber,104,24,2.256516917
W4_17_2020,W4_17,4,4,north,water,5,25,30,4,dry_grassland,8,2020,80,Jakob Huber,99.5,31,2.542315163
W4_17_2021,W4_17,4,4,north,water,5,25,30,4,dry_grassland,8,2021,90,Markus Bauer,96,26,2.744140773
W4_18_2018,W4_18,4,4,north,water,5,25,30,1,hay_meadow,4,2018,40,Simon Reith,40.5,18,1.700370384
W4_18_2019,W4_18,4,4,north,water,5,25,30,1,hay_meadow,4,2019,75,Jakob Huber,85.5,32,2.440180477
W4_18_2020,W4_18,4,4,north,water,5,25,30,1,hay_meadow,4,2020,75,Jakob Huber,92.5,25,1.968204836
W4_18_2021,W4_18,4,4,north,water,5,25,30,1,hay_meadow,4,2021,90,Markus Bauer,91.5,22,2.248538959
W4_19_2018,W4_19,4,4,north,water,5,25,30,2,hay_meadow,8,2018,25,Simon Reith,28,15,1.69308473
W4_19_2019,W4_19,4,4,north,water,5,25,30,2,hay_meadow,8,2019,65,Jakob Huber,74,32,2.450369462
W4_19_2020,W4_19,4,4,north,water,5,25,30,2,hay_meadow,8,2020,75,Jakob Huber,83.5,24,1.164906581
W4_19_2021,W4_19,4,4,north,water,5,25,30,2,hay_meadow,8,2021,80,Markus Bauer,79,28,2.633271011
W4_20_2018,W4_20,4,4,north,water,5,25,30,3,dry_grassland,4,2018,35,Simon Reith,42.5,19,1.678854369
W4_20_2019,W4_20,4,4,north,water,5,25,30,3,dry_grassland,4,2019,95,Jakob Huber,107,30,1.806959815
W4_20_2020,W4_20,4,4,north,water,5,25,30,3,dry_grassland,4,2020,75,Jakob Huber,88,26,1.603897496
W4_20_2021,W4_20,4,4,north,water,5,25,30,3,dry_grassland,4,2021,90,Markus Bauer,91.5,22,2.303227748
W4_21_2018,W4_21,4,4,north,water,6,50,30,1,hay_meadow,4,2018,15,Simon Reith,20.5,20,2.455111596
W4_21_2019,W4_21,4,4,north,water,6,50,30,1,hay_meadow,4,2019,60,Jakob Huber,77,27,2.378741985
W4_21_2020,W4_21,4,4,north,water,6,50,30,1,hay_meadow,4,2020,70,Jakob Huber,73.5,25,2.167259322
W4_21_2021,W4_21,4,4,north,water,6,50,30,1,hay_meadow,4,2021,90,Markus Bauer,93,29,2.834186742
W4_22_2018,W4_22,4,4,north,water,6,50,30,2,hay_meadow,8,2018,10,Simon Reith,13.5,19,2.692291153
W4_22_2019,W4_22,4,4,north,water,6,50,30,2,hay_meadow,8,2019,65,Jakob Huber,75.5,29,2.581064266
W4_22_2020,W4_22,4,4,north,water,6,50,30,2,hay_meadow,8,2020,75,Jakob Huber,71.5,30,2.506669673
W4_22_2021,W4_22,4,4,north,water,6,50,30,2,hay_meadow,8,2021,70,Markus Bauer,76.5,27,2.380839796
W4_23_2018,W4_23,4,4,north,water,6,50,30,4,dry_grassland,8,2018,5,Simon Reith,7,14,2.63905733
W4_23_2019,W4_23,4,4,north,water,6,50,30,4,dry_grassland,8,2019,80,Jakob Huber,89,34,2.650752912
W4_23_2020,W4_23,4,4,north,water,6,50,30,4,dry_grassland,8,2020,90,Jakob Huber,108.5,35,2.630537763
W4_23_2021,W4_23,4,4,north,water,6,50,30,4,dry_grassland,8,2021,90,Markus Bauer,101,35,2.842340425
W4_24_2018,W4_24,4,4,north,water,6,50,30,3,dry_grassland,4,2018,10,Simon Reith,11,9,1.861665586
W4_24_2019,W4_24,4,4,north,water,6,50,30,3,dry_grassland,4,2019,85,Jakob Huber,102.5,31,1.638496555
W4_24_2020,W4_24,4,4,north,water,6,50,30,3,dry_grassland,4,2020,75,Jakob Huber,79.5,29,2.22844595
W4_24_2021,W4_24,4,4,north,water,6,50,30,3,dry_grassland,4,2021,80,Markus Bauer,88,29,2.712202824
W5_01_2018,W5_01,5,4,north,water,1,0,15,4,dry_grassland,8,2018,65,Jakob Huber,66.5,18,1.385496743
W5_01_2019,W5_01,5,4,north,water,1,0,15,4,dry_grassland,8,2019,85,Jakob Huber,96.5,32,1.716989403
W5_01_2020,W5_01,5,4,north,water,1,0,15,4,dry_grassland,8,2020,90,Katharina Beck,101,34,2.54882927
W5_01_2021,W5_01,5,4,north,water,1,0,15,4,dry_grassland,8,2021,90,Markus Bauer,90.5,39,3.311003171
W5_02_2018,W5_02,5,4,north,water,1,0,15,1,hay_meadow,4,2018,55,Jakob Huber,53,22,2.259698726
W5_02_2019,W5_02,5,4,north,water,1,0,15,1,hay_meadow,4,2019,80,Jakob Huber,99,30,1.379553423
W5_02_2020,W5_02,5,4,north,water,1,0,15,1,hay_meadow,4,2020,85,Katharina Beck,77.5,34,2.395187851
W5_02_2021,W5_02,5,4,north,water,1,0,15,1,hay_meadow,4,2021,80,Markus Bauer,83.5,40,3.178361777
W5_03_2018,W5_03,5,4,north,water,1,0,15,3,dry_grassland,4,2018,65,Jakob Huber,68,17,1.919136385
W5_03_2019,W5_03,5,4,north,water,1,0,15,3,dry_grassland,4,2019,95,Jakob Huber,110.5,21,1.076076323
W5_03_2020,W5_03,5,4,north,water,1,0,15,3,dry_grassland,4,2020,85,Katharina Beck,96.5,34,2.424898511
W5_03_2021,W5_03,5,4,north,water,1,0,15,3,dry_grassland,4,2021,90,Markus Bauer,94.5,37,2.976167042
W5_04_2018,W5_04,5,4,north,water,1,0,15,2,hay_meadow,8,2018,65,Jakob Huber,71,18,1.212714248
W5_04_2019,W5_04,5,4,north,water,1,0,15,2,hay_meadow,8,2019,75,Jakob Huber,86,26,2.168467449
W5_04_2020,W5_04,5,4,north,water,1,0,15,2,hay_meadow,8,2020,90,Katharina Beck,105.5,26,1.96121025
W5_04_2021,W5_04,5,4,north,water,1,0,15,2,hay_meadow,8,2021,90,Markus Bauer,94,26,2.32474774
W5_05_2018,W5_05,5,4,north,water,2,25,15,3,dry_grassland,4,2018,55,Jakob Huber,69,18,1.8055373
W5_05_2019,W5_05,5,4,north,water,2,25,15,3,dry_grassland,4,2019,85,Jakob Huber,103.5,20,1.447938394
W5_05_2020,W5_05,5,4,north,water,2,25,15,3,dry_grassland,4,2020,90,Katharina Beck,96.5,24,1.532757775
W5_05_2021,W5_05,5,4,north,water,2,25,15,3,dry_grassland,4,2021,90,Markus Bauer,91,40,3.155969102
W5_06_2018,W5_06,5,4,north,water,2,25,15,1,hay_meadow,4,2018,45,Jakob Huber,40.5,22,2.125418554
W5_06_2019,W5_06,5,4,north,water,2,25,15,1,hay_meadow,4,2019,80,Jakob Huber,90.5,29,2.260520966
W5_06_2020,W5_06,5,4,north,water,2,25,15,1,hay_meadow,4,2020,75,Katharina Beck,88,29,2.283028426
W5_06_2021,W5_06,5,4,north,water,2,25,15,1,hay_meadow,4,2021,80,Markus Bauer,82.5,31,2.651814572
W5_07_2018,W5_07,5,4,north,water,2,25,15,2,hay_meadow,8,2018,25,Jakob Huber,28.5,22,2.545274302
W5_07_2019,W5_07,5,4,north,water,2,25,15,2,hay_meadow,8,2019,70,Jakob Huber,81.5,30,1.730820438
W5_07_2020,W5_07,5,4,north,water,2,25,15,2,hay_meadow,8,2020,75,Katharina Beck,88,28,2.621643051
W5_07_2021,W5_07,5,4,north,water,2,25,15,2,hay_meadow,8,2021,90,Markus Bauer,93,29,2.425988969
W5_08_2018,W5_08,5,4,north,water,2,25,15,4,dry_grassland,8,2018,65,Jakob Huber,68.5,24,2.004263816
W5_08_2019,W5_08,5,4,north,water,2,25,15,4,dry_grassland,8,2019,90,Jakob Huber,104,23,1.247001903
W5_08_2020,W5_08,5,4,north,water,2,25,15,4,dry_grassland,8,2020,80,Katharina Beck,93,23,1.515902727
W5_08_2021,W5_08,5,4,north,water,2,25,15,4,dry_grassland,8,2021,80,Markus Bauer,90.5,36,2.80812418
W5_09_2018,W5_09,5,4,north,water,3,50,15,4,dry_grassland,8,2018,25,Jakob Huber,33.5,21,2.172975825
W5_09_2019,W5_09,5,4,north,water,3,50,15,4,dry_grassland,8,2019,50,Jakob Huber,50,25,2.686004209
W5_09_2020,W5_09,5,4,north,water,3,50,15,4,dry_grassland,8,2020,80,Katharina Beck,77.5,32,2.505655473
W5_09_2021,W5_09,5,4,north,water,3,50,15,4,dry_grassland,8,2021,90,Markus Bauer,102.5,39,2.76097191
W5_10_2018,W5_10,5,4,north,water,3,50,15,1,hay_meadow,4,2018,65,Jakob Huber,70.5,16,0.795643833
W5_10_2019,W5_10,5,4,north,water,3,50,15,1,hay_meadow,4,2019,60,Jakob Huber,57.5,23,1.455471102
W5_10_2020,W5_10,5,4,north,water,3,50,15,1,hay_meadow,4,2020,70,Katharina Beck,78,30,2.454829287
W5_10_2021,W5_10,5,4,north,water,3,50,15,1,hay_meadow,4,2021,80,Markus Bauer,80,37,2.912053442
W5_11_2018,W5_11,5,4,north,water,3,50,15,2,hay_meadow,8,2018,65,Jakob Huber,67,19,0.956472672
W5_11_2019,W5_11,5,4,north,water,3,50,15,2,hay_meadow,8,2019,65,Jakob Huber,65,23,1.70042193
W5_11_2020,W5_11,5,4,north,water,3,50,15,2,hay_meadow,8,2020,65,Katharina Beck,74,26,2.524212167
W5_11_2021,W5_11,5,4,north,water,3,50,15,2,hay_meadow,8,2021,80,Markus Bauer,86.5,30,2.774337359
W5_12_2018,W5_12,5,4,north,water,3,50,15,3,dry_grassland,4,2018,60,Jakob Huber,63.5,23,1.401395427
W5_12_2019,W5_12,5,4,north,water,3,50,15,3,dry_grassland,4,2019,70,Jakob Huber,78.5,32,1.326377245
W5_12_2020,W5_12,5,4,north,water,3,50,15,3,dry_grassland,4,2020,70,Katharina Beck,75,32,2.502545831
W5_12_2021,W5_12,5,4,north,water,3,50,15,3,dry_grassland,4,2021,80,Markus Bauer,88.5,44,3.095471939
W5_13_2018,W5_13,5,4,north,water,4,0,30,4,dry_grassland,8,2018,65,Jakob Huber,68,20,1.521143273
W5_13_2019,W5_13,5,4,north,water,4,0,30,4,dry_grassland,8,2019,75,Jakob Huber,86,30,1.092987985
W5_13_2020,W5_13,5,4,north,water,4,0,30,4,dry_grassland,8,2020,80,Katharina Beck,96.5,25,2.434795047
W5_13_2021,W5_13,5,4,north,water,4,0,30,4,dry_grassland,8,2021,90,Markus Bauer,94,37,3.106289156
W5_14_2018,W5_14,5,4,north,water,4,0,30,1,hay_meadow,4,2018,80,Jakob Huber,90,13,0.888676653
W5_14_2019,W5_14,5,4,north,water,4,0,30,1,hay_meadow,4,2019,80,Jakob Huber,88.5,21,1.602216502
W5_14_2020,W5_14,5,4,north,water,4,0,30,1,hay_meadow,4,2020,90,Katharina Beck,96,32,2.387225713
W5_14_2021,W5_14,5,4,north,water,4,0,30,1,hay_meadow,4,2021,90,Markus Bauer,99,33,2.501088319
W5_15_2018,W5_15,5,4,north,water,4,0,30,2,hay_meadow,8,2018,90,Jakob Huber,98,13,0.77457888
W5_15_2019,W5_15,5,4,north,water,4,0,30,2,hay_meadow,8,2019,65,Jakob Huber,72.5,31,2.38431496
W5_15_2020,W5_15,5,4,north,water,4,0,30,2,hay_meadow,8,2020,90,Katharina Beck,98.5,27,2.320005426
W5_15_2021,W5_15,5,4,north,water,4,0,30,2,hay_meadow,8,2021,90,Markus Bauer,90.5,37,2.961305878
W5_16_2018,W5_16,5,4,north,water,4,0,30,3,dry_grassland,4,2018,80,Jakob Huber,83,19,1.151508839
W5_16_2019,W5_16,5,4,north,water,4,0,30,3,dry_grassland,4,2019,70,Jakob Huber,85.5,29,2.303012855
W5_16_2020,W5_16,5,4,north,water,4,0,30,3,dry_grassland,4,2020,85,Katharina Beck,98,27,2.266937731
W5_16_2021,W5_16,5,4,north,water,4,0,30,3,dry_grassland,4,2021,90,Markus Bauer,100,27,2.230898722
W5_17_2018,W5_17,5,4,north,water,5,25,30,3,dry_grassland,4,2018,40,Jakob Huber,46,24,2.025587127
W5_17_2019,W5_17,5,4,north,water,5,25,30,3,dry_grassland,4,2019,60,Jakob Huber,56.5,29,2.111748255
W5_17_2020,W5_17,5,4,north,water,5,25,30,3,dry_grassland,4,2020,75,Katharina Beck,79.5,32,2.319908464
W5_17_2021,W5_17,5,4,north,water,5,25,30,3,dry_grassland,4,2021,80,Markus Bauer,81.5,40,3.23595789
W5_18_2018,W5_18,5,4,north,water,5,25,30,2,hay_meadow,8,2018,45,Jakob Huber,57,21,2.30955467
W5_18_2019,W5_18,5,4,north,water,5,25,30,2,hay_meadow,8,2019,80,Jakob Huber,83.5,31,2.652304449
W5_18_2020,W5_18,5,4,north,water,5,25,30,2,hay_meadow,8,2020,80,Katharina Beck,84,33,2.51867462
W5_18_2021,W5_18,5,4,north,water,5,25,30,2,hay_meadow,8,2021,80,Markus Bauer,95.5,36,2.700001865
W5_19_2018,W5_19,5,4,north,water,5,25,30,4,dry_grassland,8,2018,40,Jakob Huber,44,21,2.344133354
W5_19_2019,W5_19,5,4,north,water,5,25,30,4,dry_grassland,8,2019,75,Jakob Huber,71.5,30,2.329138056
W5_19_2020,W5_19,5,4,north,water,5,25,30,4,dry_grassland,8,2020,80,Katharina Beck,95.5,29,2.544257051
W5_19_2021,W5_19,5,4,north,water,5,25,30,4,dry_grassland,8,2021,90,Markus Bauer,99.5,37,2.70660713
W5_20_2018,W5_20,5,4,north,water,5,25,30,1,hay_meadow,4,2018,50,Jakob Huber,55.5,28,2.339375759
W5_20_2019,W5_20,5,4,north,water,5,25,30,1,hay_meadow,4,2019,70,Jakob Huber,74.5,35,2.695660085
W5_20_2020,W5_20,5,4,north,water,5,25,30,1,hay_meadow,4,2020,80,Katharina Beck,96.5,34,2.636677913
W5_20_2021,W5_20,5,4,north,water,5,25,30,1,hay_meadow,4,2021,90,Markus Bauer,96,31,3.108321471
W5_21_2018,W5_21,5,4,north,water,6,50,30,3,dry_grassland,4,2018,65,Jakob Huber,65.5,20,1.95602869
W5_21_2019,W5_21,5,4,north,water,6,50,30,3,dry_grassland,4,2019,90,Jakob Huber,101.5,27,1.974817961
W5_21_2020,W5_21,5,4,north,water,6,50,30,3,dry_grassland,4,2020,85,Katharina Beck,99.5,32,2.293235772
W5_21_2021,W5_21,5,4,north,water,6,50,30,3,dry_grassland,4,2021,90,Markus Bauer,91.5,27,2.515338361
W5_22_2018,W5_22,5,4,north,water,6,50,30,2,hay_meadow,8,2018,50,Jakob Huber,58,21,2.116858181
W5_22_2019,W5_22,5,4,north,water,6,50,30,2,hay_meadow,8,2019,80,Jakob Huber,97,22,1.652594882
W5_22_2020,W5_22,5,4,north,water,6,50,30,2,hay_meadow,8,2020,85,Katharina Beck,103,31,2.23999298
W5_22_2021,W5_22,5,4,north,water,6,50,30,2,hay_meadow,8,2021,80,Markus Bauer,82,26,2.425112904
W5_23_2018,W5_23,5,4,north,water,6,50,30,4,dry_grassland,8,2018,60,Jakob Huber,70.5,22,1.887469094
W5_23_2019,W5_23,5,4,north,water,6,50,30,4,dry_grassland,8,2019,75,Jakob Huber,89.5,21,1.197468277
W5_23_2020,W5_23,5,4,north,water,6,50,30,4,dry_grassland,8,2020,90,Katharina Beck,106.5,25,1.519570504
W5_23_2021,W5_23,5,4,north,water,6,50,30,4,dry_grassland,8,2021,80,Markus Bauer,89,29,2.688818152
W5_24_2018,W5_24,5,4,north,water,6,50,30,1,hay_meadow,4,2018,30,Jakob Huber,41,22,2.097735637
W5_24_2019,W5_24,5,4,north,water,6,50,30,1,hay_meadow,4,2019,75,Jakob Huber,90.5,26,2.149539103
W5_24_2020,W5_24,5,4,north,water,6,50,30,1,hay_meadow,4,2020,80,Katharina Beck,78.5,23,2.588460982
W5_24_2021,W5_24,5,4,north,water,6,50,30,1,hay_meadow,4,2021,90,Markus Bauer,88.5,29,2.70042847
W6_01_2018,W6_01,6,4,north,water,1,0,15,3,dry_grassland,4,2018,65,Simon Reith,79.5,22,1.559269269
W6_01_2019,W6_01,6,4,north,water,1,0,15,3,dry_grassland,4,2019,75,Jakob Huber,81.5,30,2.590133749
W6_01_2020,W6_01,6,4,north,water,1,0,15,3,dry_grassland,4,2020,85,Jakob Huber,100.5,49,2.643273538
W6_01_2021,W6_01,6,4,north,water,1,0,15,3,dry_grassland,4,2021,100,Markus Bauer,99,37,2.935092532
W6_02_2018,W6_02,6,4,north,water,1,0,15,2,hay_meadow,8,2018,75,Simon Reith,72,7,0.660433362
W6_02_2019,W6_02,6,4,north,water,1,0,15,2,hay_meadow,8,2019,80,Jakob Huber,102,25,2.560792418
W6_02_2020,W6_02,6,4,north,water,1,0,15,2,hay_meadow,8,2020,80,Jakob Huber,96.5,39,2.353395758
W6_02_2021,W6_02,6,4,north,water,1,0,15,2,hay_meadow,8,2021,100,Markus Bauer,99,35,2.985638232
W6_03_2018,W6_03,6,4,north,water,1,0,15,4,dry_grassland,8,2018,60,Simon Reith,59.5,11,0.715738035
W6_03_2019,W6_03,6,4,north,water,1,0,15,4,dry_grassland,8,2019,90,Jakob Huber,110.5,31,2.049410896
W6_03_2020,W6_03,6,4,north,water,1,0,15,4,dry_grassland,8,2020,100,Jakob Huber,116.5,34,2.282657315
W6_03_2021,W6_03,6,4,north,water,1,0,15,4,dry_grassland,8,2021,100,Markus Bauer,103.5,30,2.926354982
W6_04_2018,W6_04,6,4,north,water,1,0,15,1,hay_meadow,4,2018,70,Simon Reith,71.5,11,0.499035847
W6_04_2019,W6_04,6,4,north,water,1,0,15,1,hay_meadow,4,2019,65,Jakob Huber,78,26,2.389986473
W6_04_2020,W6_04,6,4,north,water,1,0,15,1,hay_meadow,4,2020,80,Jakob Huber,94,35,2.091213138
W6_04_2021,W6_04,6,4,north,water,1,0,15,1,hay_meadow,4,2021,100,Markus Bauer,107,27,2.628789839
W6_05_2018,W6_05,6,4,north,water,2,25,15,4,dry_grassland,8,2018,50,Simon Reith,50.5,15,1.281296238
W6_05_2019,W6_05,6,4,north,water,2,25,15,4,dry_grassland,8,2019,70,Jakob Huber,74.5,32,2.253265875
W6_05_2020,W6_05,6,4,north,water,2,25,15,4,dry_grassland,8,2020,75,Jakob Huber,82,48,3.087234091
W6_05_2021,W6_05,6,4,north,water,2,25,15,4,dry_grassland,8,2021,90,Markus Bauer,96.5,36,3.020941557
W6_06_2018,W6_06,6,4,north,water,2,25,15,2,hay_meadow,8,2018,60,Simon Reith,59.5,14,0.816036321
W6_06_2019,W6_06,6,4,north,water,2,25,15,2,hay_meadow,8,2019,55,Jakob Huber,51.5,39,2.877264038
W6_06_2020,W6_06,6,4,north,water,2,25,15,2,hay_meadow,8,2020,70,Jakob Huber,88.5,36,2.26794159
W6_06_2021,W6_06,6,4,north,water,2,25,15,2,hay_meadow,8,2021,90,Markus Bauer,93,32,2.577509408
W6_07_2018,W6_07,6,4,north,water,2,25,15,3,dry_grassland,4,2018,60,Simon Reith,56,18,1.881463331
W6_07_2019,W6_07,6,4,north,water,2,25,15,3,dry_grassland,4,2019,80,Jakob Huber,82,41,2.533148506
W6_07_2020,W6_07,6,4,north,water,2,25,15,3,dry_grassland,4,2020,75,Jakob Huber,79.5,46,3.089363733
W6_07_2021,W6_07,6,4,north,water,2,25,15,3,dry_grassland,4,2021,100,Markus Bauer,100,36,2.940948726
W6_08_2018,W6_08,6,4,north,water,2,25,15,1,hay_meadow,4,2018,40,Simon Reith,42.5,23,1.823269594
W6_08_2019,W6_08,6,4,north,water,2,25,15,1,hay_meadow,4,2019,75,Jakob Huber,84.5,30,2.152368304
W6_08_2020,W6_08,6,4,north,water,2,25,15,1,hay_meadow,4,2020,80,Jakob Huber,92.5,34,2.708615332
W6_08_2021,W6_08,6,4,north,water,2,25,15,1,hay_meadow,4,2021,90,Markus Bauer,93,33,2.726573317
W6_09_2018,W6_09,6,4,north,water,3,50,15,1,hay_meadow,4,2018,30,Simon Reith,29.5,17,1.482616162
W6_09_2019,W6_09,6,4,north,water,3,50,15,1,hay_meadow,4,2019,50,Jakob Huber,64,29,2.554232888
W6_09_2020,W6_09,6,4,north,water,3,50,15,1,hay_meadow,4,2020,75,Jakob Huber,80,33,2.758497303
W6_09_2021,W6_09,6,4,north,water,3,50,15,1,hay_meadow,4,2021,90,Markus Bauer,88.5,38,3.032814566
W6_10_2018,W6_10,6,4,north,water,3,50,15,3,dry_grassland,4,2018,25,Simon Reith,26.5,18,1.835833869
W6_10_2019,W6_10,6,4,north,water,3,50,15,3,dry_grassland,4,2019,75,Jakob Huber,91,25,1.508675365
W6_10_2020,W6_10,6,4,north,water,3,50,15,3,dry_grassland,4,2020,70,Jakob Huber,83,40,2.368851621
W6_10_2021,W6_10,6,4,north,water,3,50,15,3,dry_grassland,4,2021,90,Markus Bauer,99.5,37,2.812629257
W6_11_2018,W6_11,6,4,north,water,3,50,15,4,dry_grassland,8,2018,30,Simon Reith,36.5,20,1.924690623
W6_11_2019,W6_11,6,4,north,water,3,50,15,4,dry_grassland,8,2019,80,Jakob Huber,88.5,33,1.883612443
W6_11_2020,W6_11,6,4,north,water,3,50,15,4,dry_grassland,8,2020,80,Jakob Huber,100,32,2.300678175
W6_11_2021,W6_11,6,4,north,water,3,50,15,4,dry_grassland,8,2021,100,Markus Bauer,105,26,2.534356926
W6_12_2018,W6_12,6,4,north,water,3,50,15,2,hay_meadow,8,2018,30,Simon Reith,32,20,1.685355974
W6_12_2019,W6_12,6,4,north,water,3,50,15,2,hay_meadow,8,2019,80,Jakob Huber,89.5,30,2.32571138
W6_12_2020,W6_12,6,4,north,water,3,50,15,2,hay_meadow,8,2020,85,Jakob Huber,86.5,34,2.680399694
W6_12_2021,W6_12,6,4,north,water,3,50,15,2,hay_meadow,8,2021,90,Markus Bauer,93,22,2.336550623
W6_13_2018,W6_13,6,4,north,water,4,0,30,3,dry_grassland,4,2018,60,Simon Reith,58.5,9,0.920209534
W6_13_2019,W6_13,6,4,north,water,4,0,30,3,dry_grassland,4,2019,60,Jakob Huber,62.5,21,1.948437675
W6_13_2020,W6_13,6,4,north,water,4,0,30,3,dry_grassland,4,2020,70,Jakob Huber,83.5,35,1.992008348
W6_13_2021,W6_13,6,4,north,water,4,0,30,3,dry_grassland,4,2021,90,Markus Bauer,93.5,24,2.626686403
W6_14_2018,W6_14,6,4,north,water,4,0,30,2,hay_meadow,8,2018,60,Simon Reith,57.5,13,1.262595365
W6_14_2019,W6_14,6,4,north,water,4,0,30,2,hay_meadow,8,2019,70,Jakob Huber,74,29,2.559625609
