id,plot,block,substrateType,sandRatio,substrateDepth,seedmixType,targetType,seedDensity,surveyYear,botanist,accumulatedCov,speciesRichness,shannon,surveyYearF,botanistYear
W3_09_2020,W3_09,3,3,50,15,2,hay_meadow,8,2020,Katharina_Beck,94,27,2.32947997,2020,Katharina_Beck2020
W3_09_2021,W3_09,3,3,50,15,2,hay_meadow,8,2021,Markus_Bauer,84,34,2.971270612,2021,Markus_Bauer2021
W3_10_2018,W3_10,3,3,50,15,1,hay_meadow,4,2018,Jakob_Huber,69,14,0.686314801,2018,Jakob_Huber2018
W3_10_2019,W3_10,3,3,50,15,1,hay_meadow,4,2019,Jakob_Huber,81.5,30,1.361999177,2019,Jakob_Huber2019
W3_10_2020,W3_10,3,3,50,15,1,hay_meadow,4,2020,Katharina_Beck,103.5,32,1.615509018,2020,Katharina_Beck2020
W3_10_2021,W3_10,3,3,50,15,1,hay_meadow,4,2021,Markus_Bauer,87,33,2.98498623,2021,Markus_Bauer2021
W3_11_2018,W3_11,3,3,50,15,3,dry_grassland,4,2018,Jakob_Huber,39.5,23,2.018918433,2018,Jakob_Huber2018
W3_11_2019,W3_11,3,3,50,15,3,dry_grassland,4,2019,Jakob_Huber,89,30,2.233688664,2019,Jakob_Huber2019
W3_11_2020,W3_11,3,3,50,15,3,dry_grassland,4,2020,Katharina_Beck,89,28,2.693816238,2020,Katharina_Beck2020
W3_11_2021,W3_11,3,3,50,15,3,dry_grassland,4,2021,Markus_Bauer,77.5,34,2.745958612,2021,Markus_Bauer2021
W3_12_2018,W3_12,3,3,50,15,4,dry_grassland,8,2018,Jakob_Huber,40.5,23,1.833093307,2018,Jakob_Huber2018
W3_12_2019,W3_12,3,3,50,15,4,dry_grassland,8,2019,Jakob_Huber,96.5,25,1.326303905,2019,Jakob_Huber2019
W3_12_2020,W3_12,3,3,50,15,4,dry_grassland,8,2020,Katharina_Beck,83,31,2.590557806,2020,Katharina_Beck2020
W3_12_2021,W3_12,3,3,50,15,4,dry_grassland,8,2021,Markus_Bauer,85,39,3.041049565,2021,Markus_Bauer2021
W3_13_2018,W3_13,3,4,0,30,2,hay_meadow,8,2018,Jakob_Huber,61,17,0.938386836,2018,Jakob_Huber2018
W3_13_2019,W3_13,3,4,0,30,2,hay_meadow,8,2019,Jakob_Huber,82.5,29,2.351133996,2019,Jakob_Huber2019
W3_13_2020,W3_13,3,4,0,30,2,hay_meadow,8,2020,Katharina_Beck,94,32,2.395654647,2020,Katharina_Beck2020
W3_13_2021,W3_13,3,4,0,30,2,hay_meadow,8,2021,Markus_Bauer,84,33,2.931821304,2021,Markus_Bauer2021
W3_14_2018,W3_14,3,4,0,30,1,hay_meadow,4,2018,Jakob_Huber,33,7,0.467523322,2018,Jakob_Huber2018
W3_14_2019,W3_14,3,4,0,30,1,hay_meadow,4,2019,Jakob_Huber,90,29,1.901184791,2019,Jakob_Huber2019
W3_14_2020,W3_14,3,4,0,30,1,hay_meadow,4,2020,Katharina_Beck,88.5,28,2.240146192,2020,Katharina_Beck2020
W3_14_2021,W3_14,3,4,0,30,1,hay_meadow,4,2021,Markus_Bauer,82.5,30,2.746076547,2021,Markus_Bauer2021
W3_15_2018,W3_15,3,4,0,30,3,dry_grassland,4,2018,Jakob_Huber,59.5,15,0.818891767,2018,Jakob_Huber2018
W3_15_2019,W3_15,3,4,0,30,3,dry_grassland,4,2019,Jakob_Huber,89.5,29,1.696917466,2019,Jakob_Huber2019
W3_15_2020,W3_15,3,4,0,30,3,dry_grassland,4,2020,Katharina_Beck,105,27,1.429252364,2020,Katharina_Beck2020
W3_15_2021,W3_15,3,4,0,30,3,dry_grassland,4,2021,Markus_Bauer,82.5,39,3.048540772,2021,Markus_Bauer2021
W3_16_2018,W3_16,3,4,0,30,4,dry_grassland,8,2018,Jakob_Huber,51.5,15,1.069703133,2018,Jakob_Huber2018
W3_16_2019,W3_16,3,4,0,30,4,dry_grassland,8,2019,Jakob_Huber,89.5,24,1.545166586,2019,Jakob_Huber2019
W3_16_2020,W3_16,3,4,0,30,4,dry_grassland,8,2020,Katharina_Beck,113.5,31,2.267780469,2020,Katharina_Beck2020
W3_16_2021,W3_16,3,4,0,30,4,dry_grassland,8,2021,Markus_Bauer,87,27,2.793773215,2021,Markus_Bauer2021
W3_17_2018,W3_17,3,5,25,30,4,dry_grassland,8,2018,Jakob_Huber,72.5,17,1.435340244,2018,Jakob_Huber2018
W3_17_2019,W3_17,3,5,25,30,4,dry_grassland,8,2019,Jakob_Huber,101,21,1.072081391,2019,Jakob_Huber2019
W3_17_2020,W3_17,3,5,25,30,4,dry_grassland,8,2020,Katharina_Beck,109,24,1.772045475,2020,Katharina_Beck2020
W3_17_2021,W3_17,3,5,25,30,4,dry_grassland,8,2021,Markus_Bauer,98.5,25,2.619442867,2021,Markus_Bauer2021
W3_18_2018,W3_18,3,5,25,30,2,hay_meadow,8,2018,Jakob_Huber,62.5,15,1.3159313,2018,Jakob_Huber2018
W3_18_2019,W3_18,3,5,25,30,2,hay_meadow,8,2019,Jakob_Huber,104,31,2.264773572,2019,Jakob_Huber2019
W3_18_2020,W3_18,3,5,25,30,2,hay_meadow,8,2020,Katharina_Beck,103,30,2.541978384,2020,Katharina_Beck2020
W3_18_2021,W3_18,3,5,25,30,2,hay_meadow,8,2021,Markus_Bauer,93,22,2.344826004,2021,Markus_Bauer2021
W3_19_2018,W3_19,3,5,25,30,3,dry_grassland,4,2018,Jakob_Huber,69.5,14,1.231216082,2018,Jakob_Huber2018
W3_19_2019,W3_19,3,5,25,30,3,dry_grassland,4,2019,Jakob_Huber,114,35,1.483431843,2019,Jakob_Huber2019
W3_19_2020,W3_19,3,5,25,30,3,dry_grassland,4,2020,Katharina_Beck,100.5,39,2.414623016,2020,Katharina_Beck2020
W3_19_2021,W3_19,3,5,25,30,3,dry_grassland,4,2021,Markus_Bauer,91.5,25,2.523749404,2021,Markus_Bauer2021
W3_20_2018,W3_20,3,5,25,30,1,hay_meadow,4,2018,Jakob_Huber,51.5,17,2.082092114,2018,Jakob_Huber2018
W3_20_2019,W3_20,3,5,25,30,1,hay_meadow,4,2019,Jakob_Huber,102.5,26,1.65772094,2019,Jakob_Huber2019
W3_20_2020,W3_20,3,5,25,30,1,hay_meadow,4,2020,Katharina_Beck,86.5,35,2.376416044,2020,Katharina_Beck2020
W3_20_2021,W3_20,3,5,25,30,1,hay_meadow,4,2021,Markus_Bauer,99,30,2.413911933,2021,Markus_Bauer2021
W3_21_2018,W3_21,3,6,50,30,2,hay_meadow,8,2018,Jakob_Huber,77,20,1.084905752,2018,Jakob_Huber2018
W3_21_2019,W3_21,3,6,50,30,2,hay_meadow,8,2019,Jakob_Huber,91,23,2.273428513,2019,Jakob_Huber2019
W3_21_2020,W3_21,3,6,50,30,2,hay_meadow,8,2020,Katharina_Beck,97,37,2.604787176,2020,Katharina_Beck2020
W3_21_2021,W3_21,3,6,50,30,2,hay_meadow,8,2021,Markus_Bauer,98.5,27,2.445060273,2021,Markus_Bauer2021
W3_22_2018,W3_22,3,6,50,30,3,dry_grassland,4,2018,Jakob_Huber,64,18,1.606744626,2018,Jakob_Huber2018
W3_22_2019,W3_22,3,6,50,30,3,dry_grassland,4,2019,Jakob_Huber,93,28,2.270939473,2019,Jakob_Huber2019
W3_22_2020,W3_22,3,6,50,30,3,dry_grassland,4,2020,Katharina_Beck,96.5,33,2.47392952,2020,Katharina_Beck2020
W3_22_2021,W3_22,3,6,50,30,3,dry_grassland,4,2021,Markus_Bauer,94,23,2.413234614,2021,Markus_Bauer2021
W3_23_2018,W3_23,3,6,50,30,4,dry_grassland,8,2018,Jakob_Huber,83.5,21,1.221530406,2018,Jakob_Huber2018
W3_23_2019,W3_23,3,6,50,30,4,dry_grassland,8,2019,Jakob_Huber,115,21,1.084712515,2019,Jakob_Huber2019
W3_23_2020,W3_23,3,6,50,30,4,dry_grassland,8,2020,Katharina_Beck,100,30,2.479518657,2020,Katharina_Beck2020
W3_23_2021,W3_23,3,6,50,30,4,dry_grassland,8,2021,Markus_Bauer,92,30,2.893673211,2021,Markus_Bauer2021
W3_24_2018,W3_24,3,6,50,30,1,hay_meadow,4,2018,Jakob_Huber,63,19,1.583493143,2018,Jakob_Huber2018
W3_24_2019,W3_24,3,6,50,30,1,hay_meadow,4,2019,Jakob_Huber,99,28,1.999288927,2019,Jakob_Huber2019
W3_24_2020,W3_24,3,6,50,30,1,hay_meadow,4,2020,Katharina_Beck,103.5,30,2.270574864,2020,Katharina_Beck2020
W3_24_2021,W3_24,3,6,50,30,1,hay_meadow,4,2021,Markus_Bauer,109.5,27,2.693999983,2021,Markus_Bauer2021
W4_01_2018,W4_01,4,1,0,15,4,dry_grassland,8,2018,Simon_Reith,73,12,0.575866653,2018,Simon_Reith2018
W4_01_2019,W4_01,4,1,0,15,4,dry_grassland,8,2019,Jakob_Huber,92.5,30,1.939350529,2019,Jakob_Huber2019
W4_01_2020,W4_01,4,1,0,15,4,dry_grassland,8,2020,Jakob_Huber,109,31,1.888526194,2020,Jakob_Huber2020
W4_01_2021,W4_01,4,1,0,15,4,dry_grassland,8,2021,Markus_Bauer,90,30,2.881723775,2021,Markus_Bauer2021
W4_02_2018,W4_02,4,1,0,15,2,hay_meadow,8,2018,Simon_Reith,64,9,0.363756755,2018,Simon_Reith2018
W4_02_2019,W4_02,4,1,0,15,2,hay_meadow,8,2019,Jakob_Huber,71.5,29,2.766819957,2019,Jakob_Huber2019
W4_02_2020,W4_02,4,1,0,15,2,hay_meadow,8,2020,Jakob_Huber,102.5,33,2.282408517,2020,Jakob_Huber2020
W4_02_2021,W4_02,4,1,0,15,2,hay_meadow,8,2021,Markus_Bauer,83,17,1.981429796,2021,Markus_Bauer2021
W4_03_2018,W4_03,4,1,0,15,3,dry_grassland,4,2018,Simon_Reith,62.5,13,0.647529596,2018,Simon_Reith2018
W4_03_2019,W4_03,4,1,0,15,3,dry_grassland,4,2019,Jakob_Huber,83,25,1.560185191,2019,Jakob_Huber2019
W4_03_2020,W4_03,4,1,0,15,3,dry_grassland,4,2020,Jakob_Huber,97.5,28,2.085227244,2020,Jakob_Huber2020
W4_03_2021,W4_03,4,1,0,15,3,dry_grassland,4,2021,Markus_Bauer,90.5,33,2.894053605,2021,Markus_Bauer2021
W4_04_2018,W4_04,4,1,0,15,1,hay_meadow,4,2018,Simon_Reith,63,15,1.200224529,2018,Simon_Reith2018
W4_04_2019,W4_04,4,1,0,15,1,hay_meadow,4,2019,Jakob_Huber,91,26,2.338465731,2019,Jakob_Huber2019
W4_04_2020,W4_04,4,1,0,15,1,hay_meadow,4,2020,Jakob_Huber,98.5,31,2.500786345,2020,Jakob_Huber2020
W4_04_2021,W4_04,4,1,0,15,1,hay_meadow,4,2021,Markus_Bauer,90.5,25,2.419286565,2021,Markus_Bauer2021
W4_05_2018,W4_05,4,2,25,15,1,hay_meadow,4,2018,Simon_Reith,55.5,19,1.892792791,2018,Simon_Reith2018
W4_05_2019,W4_05,4,2,25,15,1,hay_meadow,4,2019,Jakob_Huber,83,33,2.563130786,2019,Jakob_Huber2019
W4_05_2020,W4_05,4,2,25,15,1,hay_meadow,4,2020,Jakob_Huber,85.5,29,2.162555878,2020,Jakob_Huber2020
W4_05_2021,W4_05,4,2,25,15,1,hay_meadow,4,2021,Markus_Bauer,100.5,27,2.692554213,2021,Markus_Bauer2021
W4_06_2018,W4_06,4,2,25,15,2,hay_meadow,8,2018,Simon_Reith,40,21,1.976752375,2018,Simon_Reith2018
W4_06_2019,W4_06,4,2,25,15,2,hay_meadow,8,2019,Jakob_Huber,91.5,36,2.49190329,2019,Jakob_Huber2019
W4_06_2020,W4_06,4,2,25,15,2,hay_meadow,8,2020,Jakob_Huber,102.5,32,2.486569972,2020,Jakob_Huber2020
W4_06_2021,W4_06,4,2,25,15,2,hay_meadow,8,2021,Markus_Bauer,94,29,2.592638758,2021,Markus_Bauer2021
W4_07_2018,W4_07,4,2,25,15,3,dry_grassland,4,2018,Simon_Reith,40,16,2.104817546,2018,Simon_Reith2018
W4_07_2019,W4_07,4,2,25,15,3,dry_grassland,4,2019,Jakob_Huber,105.5,23,1.033268654,2019,Jakob_Huber2019
W4_07_2020,W4_07,4,2,25,15,3,dry_grassland,4,2020,Jakob_Huber,101,33,2.326122282,2020,Jakob_Huber2020
W4_07_2021,W4_07,4,2,25,15,3,dry_grassland,4,2021,Markus_Bauer,92.5,28,2.647725559,2021,Markus_Bauer2021
W4_08_2018,W4_08,4,2,25,15,4,dry_grassland,8,2018,Simon_Reith,71,15,1.708584343,2018,Simon_Reith2018
W4_08_2019,W4_08,4,2,25,15,4,dry_grassland,8,2019,Jakob_Huber,115,28,1.405930481,2019,Jakob_Huber2019
W4_08_2020,W4_08,4,2,25,15,4,dry_grassland,8,2020,Jakob_Huber,103.5,34,2.029134801,2020,Jakob_Huber2020
W4_08_2021,W4_08,4,2,25,15,4,dry_grassland,8,2021,Markus_Bauer,92,24,2.604069072,2021,Markus_Bauer2021
W4_09_2018,W4_09,4,3,50,15,1,hay_meadow,4,2018,Simon_Reith,31.5,15,1.81673971,2018,Simon_Reith2018
W4_09_2019,W4_09,4,3,50,15,1,hay_meadow,4,2019,Jakob_Huber,88.5,29,2.455913707,2019,Jakob_Huber2019
W4_09_2020,W4_09,4,3,50,15,1,hay_meadow,4,2020,Jakob_Huber,73.5,39,2.669602259,2020,Jakob_Huber2020
W4_09_2021,W4_09,4,3,50,15,1,hay_meadow,4,2021,Markus_Bauer,88.5,24,2.42458502,2021,Markus_Bauer2021
W4_10_2018,W4_10,4,3,50,15,2,hay_meadow,8,2018,Simon_Reith,35,18,1.374976275,2018,Simon_Reith2018
W4_10_2019,W4_10,4,3,50,15,2,hay_meadow,8,2019,Jakob_Huber,82,27,2.239724709,2019,Jakob_Huber2019
W4_10_2020,W4_10,4,3,50,15,2,hay_meadow,8,2020,Jakob_Huber,78.5,37,2.608538099,2020,Jakob_Huber2020
W4_10_2021,W4_10,4,3,50,15,2,hay_meadow,8,2021,Markus_Bauer,84.5,29,2.471360145,2021,Markus_Bauer2021
W4_11_2018,W4_11,4,3,50,15,3,dry_grassland,4,2018,Simon_Reith,30,17,1.830805742,2018,Simon_Reith2018
W4_11_2019,W4_11,4,3,50,15,3,dry_grassland,4,2019,Jakob_Huber,102,30,1.470004066,2019,Jakob_Huber2019
W4_11_2020,W4_11,4,3,50,15,3,dry_grassland,4,2020,Jakob_Huber,91,29,2.705140327,2020,Jakob_Huber2020
W4_11_2021,W4_11,4,3,50,15,3,dry_grassland,4,2021,Markus_Bauer,80.5,32,2.86955773,2021,Markus_Bauer2021
W4_12_2018,W4_12,4,3,50,15,4,dry_grassland,8,2018,Simon_Reith,25,18,1.760401028,2018,Simon_Reith2018
W4_12_2019,W4_12,4,3,50,15,4,dry_grassland,8,2019,Jakob_Huber,82.5,36,2.550993164,2019,Jakob_Huber2019
W4_12_2020,W4_12,4,3,50,15,4,dry_grassland,8,2020,Jakob_Huber,87,29,2.673519478,2020,Jakob_Huber2020
W4_12_2021,W4_12,4,3,50,15,4,dry_grassland,8,2021,Markus_Bauer,82,32,2.759420114,2021,Markus_Bauer2021
W4_13_2018,W4_13,4,4,0,30,4,dry_grassland,8,2018,Simon_Reith,69.5,7,0.342210221,2018,Simon_Reith2018
W4_13_2019,W4_13,4,4,0,30,4,dry_grassland,8,2019,Jakob_Huber,81.5,26,2.050905362,2019,Jakob_Huber2019
W4_13_2020,W4_13,4,4,0,30,4,dry_grassland,8,2020,Jakob_Huber,105.5,30,2.048131094,2020,Jakob_Huber2020
W4_13_2021,W4_13,4,4,0,30,4,dry_grassland,8,2021,Markus_Bauer,81,20,1.982429086,2021,Markus_Bauer2021
W4_14_2018,W4_14,4,4,0,30,2,hay_meadow,8,2018,Simon_Reith,71,8,0.4239254,2018,Simon_Reith2018
W4_14_2019,W4_14,4,4,0,30,2,hay_meadow,8,2019,Jakob_Huber,84.5,29,2.722872525,2019,Jakob_Huber2019
W4_14_2020,W4_14,4,4,0,30,2,hay_meadow,8,2020,Jakob_Huber,101.5,30,2.043799495,2020,Jakob_Huber2020
W4_14_2021,W4_14,4,4,0,30,2,hay_meadow,8,2021,Markus_Bauer,77,18,1.91044756,2021,Markus_Bauer2021
W4_15_2018,W4_15,4,4,0,30,1,hay_meadow,4,2018,Simon_Reith,60,9,0.711758018,2018,Simon_Reith2018
W4_15_2019,W4_15,4,4,0,30,1,hay_meadow,4,2019,Jakob_Huber,88,28,2.483042192,2019,Jakob_Huber2019
W4_15_2020,W4_15,4,4,0,30,1,hay_meadow,4,2020,Jakob_Huber,95.5,32,2.092015178,2020,Jakob_Huber2020
W4_15_2021,W4_15,4,4,0,30,1,hay_meadow,4,2021,Markus_Bauer,82,25,1.961129591,2021,Markus_Bauer2021
W4_16_2018,W4_16,4,4,0,30,3,dry_grassland,4,2018,Simon_Reith,59.5,12,0.772293637,2018,Simon_Reith2018
W4_16_2019,W4_16,4,4,0,30,3,dry_grassland,4,2019,Jakob_Huber,95.5,31,2.21478946,2019,Jakob_Huber2019
W4_16_2020,W4_16,4,4,0,30,3,dry_grassland,4,2020,Jakob_Huber,88,33,2.362661007,2020,Jakob_Huber2020
W4_16_2021,W4_16,4,4,0,30,3,dry_grassland,4,2021,Markus_Bauer,95,26,2.829650036,2021,Markus_Bauer2021
W4_17_2018,W4_17,4,5,25,30,4,dry_grassland,8,2018,Simon_Reith,53,13,1.281862188,2018,Simon_Reith2018
W4_17_2019,W4_17,4,5,25,30,4,dry_grassland,8,2019,Jakob_Huber,104,24,2.256516917,2019,Jakob_Huber2019
W4_17_2020,W4_17,4,5,25,30,4,dry_grassland,8,2020,Jakob_Huber,99.5,31,2.542315163,2020,Jakob_Huber2020
W4_17_2021,W4_17,4,5,25,30,4,dry_grassland,8,2021,Markus_Bauer,96,26,2.744140773,2021,Markus_Bauer2021
W4_18_2018,W4_18,4,5,25,30,1,hay_meadow,4,2018,Simon_Reith,40.5,18,1.700370384,2018,Simon_Reith2018
W4_18_2019,W4_18,4,5,25,30,1,hay_meadow,4,2019,Jakob_Huber,85.5,32,2.440180477,2019,Jakob_Huber2019
W4_18_2020,W4_18,4,5,25,30,1,hay_meadow,4,2020,Jakob_Huber,92.5,25,1.968204836,2020,Jakob_Huber2020
W4_18_2021,W4_18,4,5,25,30,1,hay_meadow,4,2021,Markus_Bauer,91.5,22,2.248538959,2021,Markus_Bauer2021
W4_19_2018,W4_19,4,5,25,30,2,hay_meadow,8,2018,Simon_Reith,28,15,1.69308473,2018,Simon_Reith2018
W4_19_2019,W4_19,4,5,25,30,2,hay_meadow,8,2019,Jakob_Huber,74,32,2.450369462,2019,Jakob_Huber2019
W4_19_2020,W4_19,4,5,25,30,2,hay_meadow,8,2020,Jakob_Huber,83.5,24,1.164906581,2020,Jakob_Huber2020
W4_19_2021,W4_19,4,5,25,30,2,hay_meadow,8,2021,Markus_Bauer,79,28,2.633271011,2021,Markus_Bauer2021
W4_20_2018,W4_20,4,5,25,30,3,dry_grassland,4,2018,Simon_Reith,42.5,19,1.678854369,2018,Simon_Reith2018
W4_20_2019,W4_20,4,5,25,30,3,dry_grassland,4,2019,Jakob_Huber,107,30,1.806959815,2019,Jakob_Huber2019
W4_20_2020,W4_20,4,5,25,30,3,dry_grassland,4,2020,Jakob_Huber,88,26,1.603897496,2020,Jakob_Huber2020
W4_20_2021,W4_20,4,5,25,30,3,dry_grassland,4,2021,Markus_Bauer,91.5,22,2.303227748,2021,Markus_Bauer2021
W4_21_2018,W4_21,4,6,50,30,1,hay_meadow,4,2018,Simon_Reith,20.5,20,2.455111596,2018,Simon_Reith2018
W4_21_2019,W4_21,4,6,50,30,1,hay_meadow,4,2019,Jakob_Huber,77,27,2.378741985,2019,Jakob_Huber2019
W4_21_2020,W4_21,4,6,50,30,1,hay_meadow,4,2020,Jakob_Huber,73.5,25,2.167259322,2020,Jakob_Huber2020
W4_21_2021,W4_21,4,6,50,30,1,hay_meadow,4,2021,Markus_Bauer,93,29,2.834186742,2021,Markus_Bauer2021
W4_22_2018,W4_22,4,6,50,30,2,hay_meadow,8,2018,Simon_Reith,13.5,19,2.692291153,2018,Simon_Reith2018
W4_22_2019,W4_22,4,6,50,30,2,hay_meadow,8,2019,Jakob_Huber,75.5,29,2.581064266,2019,Jakob_Huber2019
W4_22_2020,W4_22,4,6,50,30,2,hay_meadow,8,2020,Jakob_Huber,71.5,30,2.506669673,2020,Jakob_Huber2020
W4_22_2021,W4_22,4,6,50,30,2,hay_meadow,8,2021,Markus_Bauer,76.5,27,2.380839796,2021,Markus_Bauer2021
W4_23_2018,W4_23,4,6,50,30,4,dry_grassland,8,2018,Simon_Reith,7,14,2.63905733,2018,Simon_Reith2018
W4_23_2019,W4_23,4,6,50,30,4,dry_grassland,8,2019,Jakob_Huber,89,34,2.650752912,2019,Jakob_Huber2019
W4_23_2020,W4_23,4,6,50,30,4,dry_grassland,8,2020,Jakob_Huber,108.5,35,2.630537763,2020,Jakob_Huber2020
W4_23_2021,W4_23,4,6,50,30,4,dry_grassland,8,2021,Markus_Bauer,101,35,2.842340425,2021,Markus_Bauer2021
W4_24_2018,W4_24,4,6,50,30,3,dry_grassland,4,2018,Simon_Reith,11,9,1.861665586,2018,Simon_Reith2018
W4_24_2019,W4_24,4,6,50,30,3,dry_grassland,4,2019,Jakob_Huber,102.5,31,1.638496555,2019,Jakob_Huber2019
W4_24_2020,W4_24,4,6,50,30,3,dry_grassland,4,2020,Jakob_Huber,79.5,29,2.22844595,2020,Jakob_Huber2020
W4_24_2021,W4_24,4,6,50,30,3,dry_grassland,4,2021,Markus_Bauer,88,29,2.712202824,2021,Markus_Bauer2021
W5_01_2018,W5_01,5,1,0,15,4,dry_grassland,8,2018,Jakob_Huber,66.5,18,1.385496743,2018,Jakob_Huber2018
W5_01_2019,W5_01,5,1,0,15,4,dry_grassland,8,2019,Jakob_Huber,96.5,32,1.716989403,2019,Jakob_Huber2019
W5_01_2020,W5_01,5,1,0,15,4,dry_grassland,8,2020,Katharina_Beck,101,34,2.54882927,2020,Katharina_Beck2020
W5_01_2021,W5_01,5,1,0,15,4,dry_grassland,8,2021,Markus_Bauer,90.5,39,3.311003171,2021,Markus_Bauer2021
W5_02_2018,W5_02,5,1,0,15,1,hay_meadow,4,2018,Jakob_Huber,53,22,2.259698726,2018,Jakob_Huber2018
W5_02_2019,W5_02,5,1,0,15,1,hay_meadow,4,2019,Jakob_Huber,99,30,1.379553423,2019,Jakob_Huber2019
W5_02_2020,W5_02,5,1,0,15,1,hay_meadow,4,2020,Katharina_Beck,77.5,34,2.395187851,2020,Katharina_Beck2020
W5_02_2021,W5_02,5,1,0,15,1,hay_meadow,4,2021,Markus_Bauer,83.5,40,3.178361777,2021,Markus_Bauer2021
W5_03_2018,W5_03,5,1,0,15,3,dry_grassland,4,2018,Jakob_Huber,68,17,1.919136385,2018,Jakob_Huber2018
W5_03_2019,W5_03,5,1,0,15,3,dry_grassland,4,2019,Jakob_Huber,110.5,21,1.076076323,2019,Jakob_Huber2019
W5_03_2020,W5_03,5,1,0,15,3,dry_grassland,4,2020,Katharina_Beck,96.5,34,2.424898511,2020,Katharina_Beck2020
W5_03_2021,W5_03,5,1,0,15,3,dry_grassland,4,2021,Markus_Bauer,94.5,37,2.976167042,2021,Markus_Bauer2021
W5_04_2018,W5_04,5,1,0,15,2,hay_meadow,8,2018,Jakob_Huber,71,18,1.212714248,2018,Jakob_Huber2018
W5_04_2019,W5_04,5,1,0,15,2,hay_meadow,8,2019,Jakob_Huber,86,26,2.168467449,2019,Jakob_Huber2019
W5_04_2020,W5_04,5,1,0,15,2,hay_meadow,8,2020,Katharina_Beck,105.5,26,1.96121025,2020,Katharina_Beck2020
W5_04_2021,W5_04,5,1,0,15,2,hay_meadow,8,2021,Markus_Bauer,94,26,2.32474774,2021,Markus_Bauer2021
W5_05_2018,W5_05,5,2,25,15,3,dry_grassland,4,2018,Jakob_Huber,69,18,1.8055373,2018,Jakob_Huber2018
W5_05_2019,W5_05,5,2,25,15,3,dry_grassland,4,2019,Jakob_Huber,103.5,20,1.447938394,2019,Jakob_Huber2019
W5_05_2020,W5_05,5,2,25,15,3,dry_grassland,4,2020,Katharina_Beck,96.5,24,1.532757775,2020,Katharina_Beck2020
W5_05_2021,W5_05,5,2,25,15,3,dry_grassland,4,2021,Markus_Bauer,91,40,3.155969102,2021,Markus_Bauer2021
W5_06_2018,W5_06,5,2,25,15,1,hay_meadow,4,2018,Jakob_Huber,40.5,22,2.125418554,2018,Jakob_Huber2018
W5_06_2019,W5_06,5,2,25,15,1,hay_meadow,4,2019,Jakob_Huber,90.5,29,2.260520966,2019,Jakob_Huber2019
W5_06_2020,W5_06,5,2,25,15,1,hay_meadow,4,2020,Katharina_Beck,88,29,2.283028426,2020,Katharina_Beck2020
W5_06_2021,W5_06,5,2,25,15,1,hay_meadow,4,2021,Markus_Bauer,82.5,31,2.651814572,2021,Markus_Bauer2021
W5_07_2018,W5_07,5,2,25,15,2,hay_meadow,8,2018,Jakob_Huber,28.5,22,2.545274302,2018,Jakob_Huber2018
W5_07_2019,W5_07,5,2,25,15,2,hay_meadow,8,2019,Jakob_Huber,81.5,30,1.730820438,2019,Jakob_Huber2019
W5_07_2020,W5_07,5,2,25,15,2,hay_meadow,8,2020,Katharina_Beck,88,28,2.621643051,2020,Katharina_Beck2020
W5_07_2021,W5_07,5,2,25,15,2,hay_meadow,8,2021,Markus_Bauer,93,29,2.425988969,2021,Markus_Bauer2021
W5_08_2018,W5_08,5,2,25,15,4,dry_grassland,8,2018,Jakob_Huber,68.5,24,2.004263816,2018,Jakob_Huber2018
W5_08_2019,W5_08,5,2,25,15,4,dry_grassland,8,2019,Jakob_Huber,104,23,1.247001903,2019,Jakob_Huber2019
W5_08_2020,W5_08,5,2,25,15,4,dry_grassland,8,2020,Katharina_Beck,93,23,1.515902727,2020,Katharina_Beck2020
W5_08_2021,W5_08,5,2,25,15,4,dry_grassland,8,2021,Markus_Bauer,90.5,36,2.80812418,2021,Markus_Bauer2021
W5_09_2018,W5_09,5,3,50,15,4,dry_grassland,8,2018,Jakob_Huber,33.5,21,2.172975825,2018,Jakob_Huber2018
W5_09_2019,W5_09,5,3,50,15,4,dry_grassland,8,2019,Jakob_Huber,50,25,2.686004209,2019,Jakob_Huber2019
W5_09_2020,W5_09,5,3,50,15,4,dry_grassland,8,2020,Katharina_Beck,77.5,32,2.505655473,2020,Katharina_Beck2020
W5_09_2021,W5_09,5,3,50,15,4,dry_grassland,8,2021,Markus_Bauer,102.5,39,2.76097191,2021,Markus_Bauer2021
W5_10_2018,W5_10,5,3,50,15,1,hay_meadow,4,2018,Jakob_Huber,70.5,16,0.795643833,2018,Jakob_Huber2018
W5_10_2019,W5_10,5,3,50,15,1,hay_meadow,4,2019,Jakob_Huber,57.5,23,1.455471102,2019,Jakob_Huber2019
W5_10_2020,W5_10,5,3,50,15,1,hay_meadow,4,2020,Katharina_Beck,78,30,2.454829287,2020,Katharina_Beck2020
W5_10_2021,W5_10,5,3,50,15,1,hay_meadow,4,2021,Markus_Bauer,80,37,2.912053442,2021,Markus_Bauer2021
W5_11_2018,W5_11,5,3,50,15,2,hay_meadow,8,2018,Jakob_Huber,67,19,0.956472672,2018,Jakob_Huber2018
W5_11_2019,W5_11,5,3,50,15,2,hay_meadow,8,2019,Jakob_Huber,65,23,1.70042193,2019,Jakob_Huber2019
W5_11_2020,W5_11,5,3,50,15,2,hay_meadow,8,2020,Katharina_Beck,74,26,2.524212167,2020,Katharina_Beck2020
W5_11_2021,W5_11,5,3,50,15,2,hay_meadow,8,2021,Markus_Bauer,86.5,30,2.774337359,2021,Markus_Bauer2021
